id,title,year,field,B3_topic_pair_rarity
R113,A Semantic Approach to Decidability in Epistemic Planning (Extended Version),0,ALL,0.9909365558912386
R114,Reinforcement Learning-based Non-Autoregressive Solver for Traveling Salesman Problems,0,ALL,0.9788519637462235
R115,Literal-Aware Knowledge Graph Embedding for Welding Quality Monitoring: A Bosch Case,0,ALL,0.9697885196374623
R116,"A criterion for Artificial General Intelligence: hypothetic-deductive reasoning, tested on ChatGPT",0,ALL,0.9758308157099698
R117,Pre-Trained Large Language Models for Industrial Control,0,ALL,0.9879154078549849
R118,Biomedical Knowledge Graph Embeddings with Negative Statements,0,ALL,0.972809667673716
R119,No Length Left Behind: Enhancing Knowledge Tracing for Modeling Sequences of Excessive or Insufficient Lengths,0,ALL,0.9788519637462235
R120,ChatGPT for Arabic Grammatical Error Correction,0,ALL,0.972809667673716
R121,A Hierarchical Destroy and Repair Approach for Solving Very Large-Scale Travelling Salesman Problem,0,ALL,0.9909365558912386
R122,Multi-modal Multi-view Clustering based on Non-negative Matrix Factorization,0,ALL,0.972809667673716
R123,Service Reservation and Pricing for Green Metaverses: A Stackelberg Game Approach,0,ALL,0.972809667673716
R124,C5: Towards Better Conversation Comprehension and Contextual Continuity for ChatGPT,0,ALL,0.9788519637462235
R125,TrajPAC: Towards Robustness Verification of Pedestrian Trajectory Prediction Models,0,ALL,0.9939577039274925
R126,Deep Task-specific Bottom Representation Network for Multi-Task Recommendation,0,ALL,0.9879154078549849
R127,Probabilistic contingent planning based on HTN for high-quality plans,0,ALL,0.9848942598187311
R128,"Diverse, Top-k, and Top-Quality Planning Over Simulators",0,ALL,0.9879154078549849
R129,Graph Edit Distance Learning via Different Attention,0,ALL,0.972809667673716
R130,Artificial Intelligence in Career Counseling: A Test Case with ResumAI,0,ALL,0.9818731117824774
R131,Hierarchical Time Series Forecasting with Bayesian Modeling,0,ALL,0.9848942598187311
R132,Exploring the Limits of Historical Information for Temporal Knowledge Graph Extrapolation,0,ALL,0.972809667673716
R133,"AI Framework for Early Diagnosis of Coronary Artery Disease: An Integration of Borderline SMOTE, Autoencoders and Convolutional Neural Networks Approach",0,ALL,0.9788519637462235
R134,Explanations for Answer Set Programming,0,ALL,0.9788519637462235
R135,Understanding ProbLog as Probabilistic Argumentation,0,ALL,0.9909365558912386
R136,IDVT: Interest-aware Denoising and View-guided Tuning for Social Recommendation,0,ALL,0.9788519637462235
R137,Towards the Identifiability and Explainability for Personalized Learner Modeling: An Inductive Paradigm,0,ALL,0.9758308157099698
R138,Concepts is All You Need: A More Direct Path to AGI,0,ALL,0.9818731117824774
R139,Exploring Minecraft Settlement Generators with Generative Shift Analysis,0,ALL,0.9848942598187311
R140,A Schedule of Duties in the Cloud Space Using a Modified Salp Swarm Algorithm,0,ALL,0.9788519637462235
R141,PromptST: Prompt-Enhanced Spatio-Temporal Multi-Attribute Prediction,0,ALL,0.9818731117824774
R142,QXAI: Explainable AI Framework for Quantitative Analysis in Patient Monitoring Systems,0,ALL,0.9969788519637462
R143,Colour Passing Revisited: Lifted Model Construction with Commutative Factors,0,ALL,0.9818731117824774
R144,Rethinking Sensors Modeling: Hierarchical Information Enhanced Traffic Forecasting,0,ALL,0.972809667673716
R145,Knowledge Graph Question Answering for Materials Science (KGQA4MAT): Developing Natural Language Interface for Metal-Organic Frameworks Knowledge Graph (MOF-KG),0,ALL,0.9939577039274925
R146,Multi-Label Takagi-Sugeno-Kang Fuzzy System,0,ALL,0.9879154078549849
R147,Learning Complete Topology-Aware Correlations Between Relations for Inductive Link Prediction,0,ALL,0.9697885196374623
R148,Emotion-Aware Prosodic Phrasing for Expressive Text-to-Speech,0,ALL,0.9788519637462235
R149,Explainable Artificial Intelligence for Drug Discovery and Development -- A Comprehensive Survey,0,ALL,0.9939577039274925
R150,Event Prediction using Case-Based Reasoning over Knowledge Graphs,0,ALL,0.972809667673716
R151,Defeasible Reasoning with Knowledge Graphs,0,ALL,0.9909365558912386
R152,Prior Bilinear Based Models for Knowledge Graph Completion,0,ALL,0.9909365558912386
R153,Forgetting-aware Linear Bias for Attentive Knowledge Tracing,0,ALL,0.9909365558912386
R154,Residual Scheduling: A New Reinforcement Learning Approach to Solving Job Shop Scheduling Problem,0,ALL,0.9909365558912386
R155,Epistemic Logic Programs: a study of some properties,0,ALL,0.9909365558912386
R156,Tell Me a Story! Narrative-Driven XAI with Large Language Models,0,ALL,0.9848942598187311
R157,Challenges in Modelling and Solving Plotting with PDDL,0,ALL,0.972809667673716
R158,Prioritized Soft Q-Decomposition for Lexicographic Reinforcement Learning,0,ALL,0.9818731117824774
R159,Compresso: Structured Pruning with Collaborative Prompting Learns Compact Large Language Models,0,ALL,0.9788519637462235
R160,Distribution-Based Trajectory Clustering,0,ALL,0.9879154078549849
R161,Evolutionary Retrosynthetic Route Planning,0,ALL,0.9818731117824774
R162,Causal Reasoning through Two Layers of Cognition for Improving Generalization in Visual Question Answering,0,ALL,0.9818731117824774
R163,Integrating Graphs with Large Language Models: Methods and Prospects,0,ALL,0.9879154078549849
R164,Abstractive Summarization of Large Document Collections Using GPT,0,ALL,0.9879154078549849
R165,OptiMUS: Optimization Modeling Using MIP Solvers and large language models,0,ALL,0.9848942598187311
R166,Factual and Personalized Recommendations using Language Models and Reinforcement Learning,0,ALL,0.9879154078549849
R167,Stepwise functional refoundation of relational concept analysis,0,ALL,0.972809667673716
R168,Memory efficient location recommendation through proximity-aware representation,0,ALL,0.9818731117824774
R169,BridgeHand2Vec Bridge Hand Representation,0,ALL,0.9788519637462235
R170,Solving Travelling Thief Problems using Coordination Based Methods,0,ALL,0.9909365558912386
R171,Give and Take: Federated Transfer Learning for Industrial IoT Network Intrusion Detection,0,ALL,0.9818731117824774
R172,Goodtriever: Adaptive Toxicity Mitigation with Retrieval-augmented Models,0,ALL,0.9697885196374623
R173,Mini-DALLE3: Interactive Text to Image by Prompting Large Language Models,0,ALL,0.9939577039274925
R174,AutoRepo: A general framework for multi-modal LLM-based automated construction reporting,0,ALL,0.9879154078549849
R175,GameGPT: Multi-agent Collaborative Framework for Game Development,0,ALL,0.9788519637462235
R176,Can Large Language Models Really Improve by Self-critiquing Their Own Plans?,0,ALL,0.9818731117824774
R177,Transport-Hub-Aware Spatial-Temporal Adaptive Graph Transformer for Traffic Flow Prediction,0,ALL,0.9697885196374623
R178,MemGPT: Towards LLMs as Operating Systems,0,ALL,0.9818731117824774
R179,Negative Sampling with Adaptive Denoising Mixup for Knowledge Graph Embedding,0,ALL,0.972809667673716
R180,Query2Triple: Unified Query Encoding for Answering Diverse Complex Queries over Knowledge Graphs,0,ALL,0.9939577039274925
R181,MaskMA: Towards Zero-Shot Multi-Agent Decision Making with Mask-Based Collaborative Learning,0,ALL,0.9939577039274925
R182,Robust Graph Matching Using An Unbalanced Hierarchical Optimal Transport Framework,0,ALL,0.972809667673716
R183,GPT-4 Doesn't Know It's Wrong: An Analysis of Iterative Prompting for Reasoning Problems,0,ALL,0.9909365558912386
R184,PSYCHIC: A Neuro-Symbolic Framework for Knowledge Graph Question-Answering Grounding,0,ALL,0.9879154078549849
R185,Open Knowledge Base Canonicalization with Multi-task Unlearning,0,ALL,0.9788519637462235
R186,Graph Agent: Explicit Reasoning Agent for Graphs,0,ALL,0.9909365558912386
R187,OpenCog Hyperon: A Framework for AGI at the Human Level and Beyond,0,ALL,0.972809667673716
R188,New Boolean satisfiability problem heuristic strategy: Minimal Positive Negative Product Strategy,0,ALL,0.9879154078549849
R189,An Investigation of Darwiche and Pearl's Postulates for Iterated Belief Update,0,ALL,0.9758308157099698
R190,Responsible AI (RAI) Games and Ensembles,0,ALL,0.9697885196374623
R191,AI for Open Science: A Multi-Agent Perspective for Ethically Translating Data to Knowledge,0,ALL,0.9939577039274925
R192,Uncertainty-guided Boundary Learning for Imbalanced Social Event Detection,0,ALL,0.9788519637462235
R193,"Look At Me, No Replay! SurpriseNet: Anomaly Detection Inspired Class Incremental Learning",0,ALL,0.9788519637462235
R194,GraphTransformers for Geospatial Forecasting of Hurricane Trajectories,0,ALL,0.9818731117824774
R195,Diversified Node Sampling based Hierarchical Transformer Pooling for Graph Representation Learning,0,ALL,0.9788519637462235
R196,Improving Entropy-Based Test-Time Adaptation from a Clustering View,0,ALL,0.9879154078549849
R197,Unveiling Black-boxes: Explainable Deep Learning Models for Patent Classification,0,ALL,0.9909365558912386
R198,QFree: A Universal Value Function Factorization for Multi-Agent Reinforcement Learning,0,ALL,0.9909365558912386
R199,On Task-personalized Multimodal Few-shot Learning for Visually-rich Document Entity Retrieval,0,ALL,0.9879154078549849
R200,Enabling High-Level Machine Reasoning with Cognitive Neuro-Symbolic Systems,0,ALL,0.9818731117824774
R201,Extracting periodontitis diagnosis in clinical notes with RoBERTa and regular expression,0,ALL,0.9848942598187311
R202,An Improved Neural Network Model Based On CNN Using For Fruit Sugar Degree Detection,0,ALL,0.9788519637462235
R203,Best uses of ChatGPT and Generative AI for computer science research,0,ALL,0.9939577039274925
R204,Causal Structure Learning Supervised by Large Language Model,0,ALL,0.9879154078549849
R205,InteraSSort: Interactive Assortment Planning Using Large Language Models,0,ALL,0.9879154078549849
R206,Causality is all you need,0,ALL,0.9788519637462235
R207,A recurrent connectionist model of melody perception : An exploration using TRACX2,0,ALL,0.972809667673716
R208,Extracting Definienda in Mathematical Scholarly Articles with Transformers,0,ALL,0.9879154078549849
R209,Self-Supervised Deconfounding Against Spatio-Temporal Shifts: Theory and Modeling,0,ALL,0.9818731117824774
R210,Multi-Session Budget Optimization for Forward Auction-based Federated Learning,0,ALL,0.9909365558912386
R211,Deriving Comprehensible Theories from Probabilistic Circuits,0,ALL,0.9818731117824774
R212,Physical Reasoning and Object Planning for Household Embodied Agents,0,ALL,0.9879154078549849
R213,A new fuzzy multi-attribute group decision-making method based on TOPSIS and optimization models,0,ALL,0.9788519637462235
R214,Agent-Aware Training for Agent-Agnostic Action Advising in Deep Reinforcement Learning,0,ALL,0.9909365558912386
R215,Matching Weak Informative Ontologies,0,ALL,0.9939577039274925
R216,Enhancing Explainability in Mobility Data Science through a combination of methods,0,ALL,0.9788519637462235
R217,Local-Global History-aware Contrastive Learning for Temporal Knowledge Graph Reasoning,0,ALL,0.9879154078549849
R218,Privacy Preserving Multi-Agent Reinforcement Learning in Supply Chains,0,ALL,0.9879154078549849
R219,Modeling Uncertainty in Personalized Emotion Prediction with Normalizing Flows,0,ALL,0.9879154078549849
R220,Survey on Memory-Augmented Neural Networks: Cognitive Insights to AI Applications,0,ALL,0.9909365558912386
R221,Survey on Foundation Models for Prognostics and Health Management in Industrial Cyber-Physical Systems,0,ALL,0.972809667673716
R222,Enhanced E-Commerce Attribute Extraction: Innovating with Decorative Relation Correction and LLAMA 2.0-Based Annotation,0,ALL,0.972809667673716
R223,Causal-CoG: A Causal-Effect Look at Context Generation for Boosting Multi-modal Language Models,0,ALL,0.9818731117824774
R224,Unsupervised Extractive Summarization with Learnable Length Control Strategies,0,ALL,0.9909365558912386
R225,Noise Distribution Decomposition based Multi-Agent Distributional Reinforcement Learning,0,ALL,0.9909365558912386
R226,Spatial Knowledge-Infused Hierarchical Learning: An Application in Flood Mapping on Earth Imagery,0,ALL,0.9879154078549849
R227,A Unified View on Forgetting and Strong Equivalence Notions in Answer Set Programming,0,ALL,0.9788519637462235
R228,A Novel Energy based Model Mechanism for Multi-modal Aspect-Based Sentiment Analysis,0,ALL,0.972809667673716
R229,CIDR: A Cooperative Integrated Dynamic Refining Method for Minimal Feature Removal Problem,0,ALL,0.9818731117824774
R230,Earthfarseer: Versatile Spatio-Temporal Dynamical Systems Modeling in One Model,0,ALL,0.9848942598187311
R231,Multi-modal Latent Space Learning for Chain-of-Thought Reasoning in Language Models,0,ALL,0.9818731117824774
R232,CGS-Mask: Making Time Series Predictions Intuitive for All,0,ALL,0.9969788519637462
R233,Situation-Dependent Causal Influence-Based Cooperative Multi-agent Reinforcement Learning,0,ALL,0.9697885196374623
R234,Algorithms for automatic intents extraction and utterances classification for goal-oriented dialogue systems,0,ALL,0.9788519637462235
R235,3DAxiesPrompts: Unleashing the 3D Spatial Task Capabilities of GPT-4V,0,ALL,0.9939577039274925
R236,When Graph Data Meets Multimodal: A New Paradigm for Graph Understanding and Reasoning,0,ALL,0.9969788519637462
R237,Dynamic Retrieval Augmented Generation of Ontologies using Artificial Intelligence (DRAGON-AI),0,ALL,0.9788519637462235
R238,Towards Fairness in Online Service with k Servers and its Application on Fair Food Delivery,0,ALL,0.9909365558912386
R239,A Simulated Annealing-Based Multiobjective Optimization Algorithm for Minimum Weight Minimum Connected Dominating Set Problem,0,ALL,0.9909365558912386
R240,Vertical Symbolic Regression,0,ALL,0.9879154078549849
R241,Engineering an Exact Pseudo-Boolean Model Counter,0,ALL,0.9818731117824774
R242,Fast and Knowledge-Free Deep Learning for General Game Playing (Student Abstract),0,ALL,0.9818731117824774
R243,AdapTraj: A Multi-Source Domain Generalization Framework for Multi-Agent Trajectory Prediction,0,ALL,0.9697885196374623
R244,Not All Tasks Are Equally Difficult: Multi-Task Deep Reinforcement Learning with Dynamic Depth Routing,0,ALL,0.9879154078549849
R245,An investigation of belief-free DRL and MCTS for inspection and maintenance planning,0,ALL,0.9758308157099698
R246,Instruction Fusion: Advancing Prompt Evolution through Hybridization,0,ALL,0.9788519637462235
R247,BalMCTS: Balancing Objective Function and Search Nodes in MCTS for Constraint Optimization Problems,0,ALL,0.9909365558912386
R248,LLMLight: Large Language Models as Traffic Signal Control Agents,0,ALL,0.9879154078549849
R249,XUAT-Copilot: Multi-Agent Collaborative System for Automated User Acceptance Testing with Large Language Model,0,ALL,0.9909365558912386
R250,UMIE: Unified Multimodal Information Extraction with Instruction Tuning,0,ALL,0.9879154078549849
R251,ClusterComm: Discrete Communication in Decentralized MARL using Internal Representation Clustering,0,ALL,0.9758308157099698
R252,Machine Learning Insides OptVerse AI Solver: Design Principles and Applications,0,ALL,0.9758308157099698
R253,TONE: A 3-Tiered ONtology for Emotion analysis,0,ALL,0.9879154078549849
R254,Generalized Planning for the Abstraction and Reasoning Corpus,0,ALL,0.9939577039274925
R255,"Tumbug: A pictorial, universal knowledge representation method",0,ALL,0.9818731117824774
R256,Sophisticated Behavioral Simulation: A Possible Solution to Problems of Organized Complexity,0,ALL,0.9909365558912386
R257,Towards Generative Abstract Reasoning: Completing Raven's Progressive Matrix via Rule Abstraction and Selection,0,ALL,0.9969788519637462
R258,Rethinking the Soft Conflict Pseudo Boolean Constraint on MaxSAT Local Search Solvers,0,ALL,0.9939577039274925
R259,Revolutionizing Retrieval-Augmented Generation with Enhanced PDF Structure Recognition,0,ALL,0.9818731117824774
R260,ChatGraph: Chat with Your Graphs,0,ALL,0.972809667673716
R261,How well can large language models explain business processes?,0,ALL,0.9697885196374623
R262,TroVE: Inducing Verifiable and Efficient Toolboxes for Solving Programmatic Tasks,0,ALL,0.9879154078549849
R263,Explaining Image Classifiers,0,ALL,0.972809667673716
R264,Efficient Constraint Generation for Stochastic Shortest Path Problems,0,ALL,0.9788519637462235
R265,DiffuserLite: Towards Real-time Diffusion Planning,0,ALL,0.9939577039274925
R266,Type-based Neural Link Prediction Adapter for Complex Query Answering,0,ALL,0.9788519637462235
R267,Learning to Stop Cut Generation for Efficient Mixed-Integer Linear Programming,0,ALL,0.9879154078549849
R268,Federated Unlearning: a Perspective of Stability and Fairness,0,ALL,0.9879154078549849
R269,torchmSAT: A GPU-Accelerated Approximation To The Maximum Satisfiability Problem,0,ALL,0.9788519637462235
R270,A call for embodied AI,0,ALL,0.9788519637462235
R271,UrbanKGent: A Unified Large Language Model Agent Framework for Urban Knowledge Graph Construction,0,ALL,0.9909365558912386
R272,Large-Language-Model Empowered Dose Volume Histogram Prediction for Intensity Modulated Radiotherapy,0,ALL,0.9939577039274925
R273,GraphTranslator: Aligning Graph Model to Large Language Model for Open-ended Tasks,0,ALL,0.9909365558912386
R274,Stitching Sub-Trajectories with Conditional Diffusion Model for Goal-Conditioned Offline RL,0,ALL,0.9697885196374623
R275,News Recommendation with Attention Mechanism,0,ALL,0.9879154078549849
R276,Particle Filter SLAM for Vehicle Localization,0,ALL,0.9848942598187311
R277,On the Self-Verification Limitations of Large Language Models on Reasoning and Planning Tasks,0,ALL,0.9818731117824774
R278,Transformer Mechanisms Mimic Frontostriatal Gating Operations When Trained on Human Working Memory Tasks,0,ALL,0.9788519637462235
R279,BERT4FCA: A Method for Bipartite Link Prediction using Formal Concept Analysis and BERT,0,ALL,0.9848942598187311
